source_ID,source_text,target_ID,target_text,relation,source_type,target_type,file_name,type_pair
B16ter,"While the Commission had designated the rules relating to the tax treatment of financial goodwill as constituting the reference system, the General Court, relying on a substantially different analysis, also included in that system the tax treatment of ‘non-financial’ goodwill.",B16bis,"WDFG, by the first complaint in the first part of its single ground of appeal, and the Kingdom of Spain, by the first part of its single ground of appeal, submit that the General Court erred in law in determining the reference system by substituting its own reference system for that used by the Commission in the decision at issue.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B16quater,WDFG and the Kingdom of Spain refer in particular to paragraphs 92 and 140 of the judgment under appeal.,B16bis,"WDFG, by the first complaint in the first part of its single ground of appeal, and the Kingdom of Spain, by the first part of its single ground of appeal, submit that the General Court erred in law in determining the reference system by substituting its own reference system for that used by the Commission in the decision at issue.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B33,"Accordingly, the General Court did not err in law in determining the reference system.",B16bis,"WDFG, by the first complaint in the first part of its single ground of appeal, and the Kingdom of Spain, by the first part of its single ground of appeal, submit that the General Court erred in law in determining the reference system by substituting its own reference system for that used by the Commission in the decision at issue.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B17,"In that regard, the Court of Justice points out that, in reviewing the legality of acts under Article 263 TFEU, the Court of Justice and the General Court have jurisdiction in actions brought on grounds of lack of competence, infringement of an essential procedural requirement, infringement of the Treaty or of any rule of law relating to its application, or misuse of powers.",B19,"The Court of Justice and the General Court cannot, therefore, under any circumstances, substitute their own reasoning for that of the author of the contested act (judgments of 27 January 2000, DIR International Film and Others v Commission, C‑164/98 P, EU:C:2000:48, paragraph 38, and of 4 June 2020, Hungary v Commission, C‑456/18 P, EU:C:2020:421, paragraph 70 and the case-law cited).",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B18,"Article 264 TFEU provides that if the action is well founded, the act concerned must be declared void.",B19,"The Court of Justice and the General Court cannot, therefore, under any circumstances, substitute their own reasoning for that of the author of the contested act (judgments of 27 January 2000, DIR International Film and Others v Commission, C‑164/98 P, EU:C:2000:48, paragraph 38, and of 4 June 2020, Hungary v Commission, C‑456/18 P, EU:C:2020:421, paragraph 70 and the case-law cited).",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B26,"In that regard, as the General Court noted in paragraph 70 of the judgment under appeal, the Commission expressly ruled out, in the decision at issue – in response inter alia to the arguments put forward by the Spanish authorities regarding the identification of the reference system – the limitation of that system to the tax treatment of goodwill resulting from the acquisition of a shareholding in a company established in a country other than Spain.",B27,"The General Court thus emphasised that, as is clear from recital 89 of the decision at issue, the Commission had stated that the measure at issue had to be assessed in the light of the general provisions of the corporate tax system as applicable to situations in which the emergence of goodwill leads to a fiscal benefit.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B20,"Nonetheless, except where there is no material factor to justify that course of action, the General Court may be led, in proceedings for annulment, to interpret the reasoning of the contested measure in a manner which differs from that of its author, and even, in certain circumstances, to reject the latter’s formal statement of reasons (see, to that effect, judgments of 27 January 2000, DIR International Film and Others v Commission, C‑164/98 P, EU:C:2000:48, paragraph 42, and of 22 December 2008, British Aggregates v Commission, C‑487/06 P, EU:C:2008:757, paragraph 142).",B29,"In that context, it should be noted that, as is apparent from paragraph 71 of the judgment under appeal, for the purposes of identifying the reference system, the General Court relied, inter alia, on the Commission’s findings in recitals 19, 20, 99 and 100 of the decision at issue, according to which the reference system provided for the amortisation of goodwill only in the event of a business combination, with the result that, by allowing the goodwill that would have been booked, if the businesses had combined, to appear even in the absence of a business combination, the measure at issue constituted an exception to that reference system.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B29,"In that context, it should be noted that, as is apparent from paragraph 71 of the judgment under appeal, for the purposes of identifying the reference system, the General Court relied, inter alia, on the Commission’s findings in recitals 19, 20, 99 and 100 of the decision at issue, according to which the reference system provided for the amortisation of goodwill only in the event of a business combination, with the result that, by allowing the goodwill that would have been booked, if the businesses had combined, to appear even in the absence of a business combination, the measure at issue constituted an exception to that reference system.",B31,"It is clear from those passages of the decision at issue, to which the judgment under appeal relates, that, as the General Court held, when the Commission designated the ‘rules on the tax treatment of financial goodwill’ as the reference system, it intended to refer not only to the rules specifically applicable to the amortisation of goodwill in the event of the acquisition of shareholdings, but also to the rules of the general Spanish corporate tax system governing the amortisation of goodwill in general, since those general rules do indeed provide a relevant assessment framework for those more specific rules.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B30,"In addition, referring also to recital 100 of the decision at issue, the General Court additionally relied on the Commission’s findings that, since the amortisation of goodwill deriving from the simple acquisition of shareholdings was allowed only in the case of cross-border shareholding acquisitions and not in the case of the acquisition of domestic shareholdings, the measure at issue thereby introduced a difference in treatment between domestic transactions and cross-border transactions, with the result that it could not be considered a new general rule in its own right.",B31,"It is clear from those passages of the decision at issue, to which the judgment under appeal relates, that, as the General Court held, when the Commission designated the ‘rules on the tax treatment of financial goodwill’ as the reference system, it intended to refer not only to the rules specifically applicable to the amortisation of goodwill in the event of the acquisition of shareholdings, but also to the rules of the general Spanish corporate tax system governing the amortisation of goodwill in general, since those general rules do indeed provide a relevant assessment framework for those more specific rules.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B24,"However, although the terminology used in the judgment under appeal does indeed differ from that of the decision at issue, it cannot be concluded that the General Court thereby identified a reference system that was substantively different from that identified by the Commission or that it relied on a different reasoning from that of the Commission in the decision at issue in order to find that the tax treatment of goodwill constituted the relevant reference system in the present case.",B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B25,"As the Commission contends, in the circumstances of the present case, the treatment of goodwill may be fully assimilated to the treatment of financial goodwill.",B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B27,"The General Court thus emphasised that, as is clear from recital 89 of the decision at issue, the Commission had stated that the measure at issue had to be assessed in the light of the general provisions of the corporate tax system as applicable to situations in which the emergence of goodwill leads to a fiscal benefit.",B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B28,"The Commission clarified, in that decision, that its position could be explained by the finding that the situations in which financial goodwill can be amortised do not cover the whole category of taxpayers placed in a similar factual or legal situation.",B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B31,"It is clear from those passages of the decision at issue, to which the judgment under appeal relates, that, as the General Court held, when the Commission designated the ‘rules on the tax treatment of financial goodwill’ as the reference system, it intended to refer not only to the rules specifically applicable to the amortisation of goodwill in the event of the acquisition of shareholdings, but also to the rules of the general Spanish corporate tax system governing the amortisation of goodwill in general, since those general rules do indeed provide a relevant assessment framework for those more specific rules.",B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B32,"It follows that, in paragraphs 70, 92, 123 and 140 of the judgment under appeal, the General Court confined itself to interpreting the decision at issue as regards the definition of the reference system in a manner consistent with the particulars of that decision and did not, therefore, substitute the grounds of that decision within the meaning of the case-law referred to in paragraph 70 of the present judgment.",B33,"Accordingly, the General Court did not err in law in determining the reference system.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B33,"Accordingly, the General Court did not err in law in determining the reference system.",B34,"The first complaint in the first part of WDFG’s single ground of appeal and the first part of the Kingdom of Spain’s single ground of appeal must, therefore, be rejected as unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B39,"Consequently, as the Advocate General observed in point 65 of his Opinion, contrary to the appellants’ contentions, it is not because of a lack of recognition of obstacles to cross-border business combinations that the Commission decided that the measure at issue could not be the correct reference system for the purposes of the selectivity analysis, but because it took the view that that measure should be assessed in the light of a broader set of rules, which included both the rules applicable to the amortisation of financial goodwill in the case of the acquisition of shareholdings in resident companies and the principles applicable to the amortisation of goodwill in general, which, according to the Commission, were aligned with each other in providing that goodwill was deductible only if the acquisition of a shareholding was followed by a business combination.",B35,The appellants complain that the General Court substituted its own reasoning for that of the decision at issue in ruling out the possibility that the measure at issue might constitute a reference system in its own right.,attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B39,"Consequently, as the Advocate General observed in point 65 of his Opinion, contrary to the appellants’ contentions, it is not because of a lack of recognition of obstacles to cross-border business combinations that the Commission decided that the measure at issue could not be the correct reference system for the purposes of the selectivity analysis, but because it took the view that that measure should be assessed in the light of a broader set of rules, which included both the rules applicable to the amortisation of financial goodwill in the case of the acquisition of shareholdings in resident companies and the principles applicable to the amortisation of goodwill in general, which, according to the Commission, were aligned with each other in providing that goodwill was deductible only if the acquisition of a shareholding was followed by a business combination.",B35bis,"In essence, although the Commission had in that decision dismissed the possibility of there being an autonomous reference system constituted by the measure at issue solely because of the alleged absence of legal obstacles to cross-border mergers, the General Court is argued to have relied on a different argument in paragraphs 127 to 140 of the judgment under appeal.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B36,"In that regard, as has been pointed out in paragraph 75 above, it must be borne in mind that the General Court held that, from the Commission’s point of view, the reference system could not be limited to the tax treatment of financial goodwill, introduced by the measure at issue, since that measure benefited only undertakings acquiring shareholdings in non-resident companies, and that, in order to assess the existence of discrimination against undertakings making acquisitions of the same type but in resident companies, it was necessary to take account of the general provisions of the corporate tax system as applicable to situations in which the emergence of goodwill leads to a fiscal benefit.",B37,"It cannot, therefore, be concluded that the General Court substituted the grounds of the decision at issue by overlooking the fact that the Commission allegedly relied, in reality, on the absence of obstacles to cross-border combinations in order to exclude the measure at issue from constituting the reference tax system.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B27,"The General Court thus emphasised that, as is clear from recital 89 of the decision at issue, the Commission had stated that the measure at issue had to be assessed in the light of the general provisions of the corporate tax system as applicable to situations in which the emergence of goodwill leads to a fiscal benefit.",B37,"It cannot, therefore, be concluded that the General Court substituted the grounds of the decision at issue by overlooking the fact that the Commission allegedly relied, in reality, on the absence of obstacles to cross-border combinations in order to exclude the measure at issue from constituting the reference tax system.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B37,"It cannot, therefore, be concluded that the General Court substituted the grounds of the decision at issue by overlooking the fact that the Commission allegedly relied, in reality, on the absence of obstacles to cross-border combinations in order to exclude the measure at issue from constituting the reference tax system.",B39,"Consequently, as the Advocate General observed in point 65 of his Opinion, contrary to the appellants’ contentions, it is not because of a lack of recognition of obstacles to cross-border business combinations that the Commission decided that the measure at issue could not be the correct reference system for the purposes of the selectivity analysis, but because it took the view that that measure should be assessed in the light of a broader set of rules, which included both the rules applicable to the amortisation of financial goodwill in the case of the acquisition of shareholdings in resident companies and the principles applicable to the amortisation of goodwill in general, which, according to the Commission, were aligned with each other in providing that goodwill was deductible only if the acquisition of a shareholding was followed by a business combination.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B38,"Although, as the appellants submit, the Commission did indeed refer, in recitals 93 to 96 and 117 of that decision, to the alleged absence of legal obstacles to cross-border mergers, it confined itself, by those references, to taking a position on the observations submitted by the Spanish authorities with a view, inter alia, to calling into question not only the reference system as provisionally identified in the decision of 10 October 2007 to initiate the formal investigation procedure, but also the possible elements of comparison and justification under the second and third stages of the examination of selectivity.",B39,"Consequently, as the Advocate General observed in point 65 of his Opinion, contrary to the appellants’ contentions, it is not because of a lack of recognition of obstacles to cross-border business combinations that the Commission decided that the measure at issue could not be the correct reference system for the purposes of the selectivity analysis, but because it took the view that that measure should be assessed in the light of a broader set of rules, which included both the rules applicable to the amortisation of financial goodwill in the case of the acquisition of shareholdings in resident companies and the principles applicable to the amortisation of goodwill in general, which, according to the Commission, were aligned with each other in providing that goodwill was deductible only if the acquisition of a shareholding was followed by a business combination.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B39,"Consequently, as the Advocate General observed in point 65 of his Opinion, contrary to the appellants’ contentions, it is not because of a lack of recognition of obstacles to cross-border business combinations that the Commission decided that the measure at issue could not be the correct reference system for the purposes of the selectivity analysis, but because it took the view that that measure should be assessed in the light of a broader set of rules, which included both the rules applicable to the amortisation of financial goodwill in the case of the acquisition of shareholdings in resident companies and the principles applicable to the amortisation of goodwill in general, which, according to the Commission, were aligned with each other in providing that goodwill was deductible only if the acquisition of a shareholding was followed by a business combination.",B40,"It follows that the claim that the General Court substituted grounds, in paragraphs 127 to 140 of the judgment under appeal, is unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",B41,"The appellants submit, in the alternative, that the reasoning followed by the General Court in order to rule out the possibility that the measure at issue might constitute an autonomous reference system is vitiated by an error of law.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B56,"It follows that the General Court cannot be criticised for having held, among other considerations, that the measure at issue constituted a derogation in order to examine whether it was selective.",B43,"Secondly, they argue that the General Court’s reasoning leads to the selectivity of a measure being assessed differently, depending on whether the national legislature decided to create a separate tax or to modify a general tax, and, therefore, depending on the regulatory technique used.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B59,"It follows that the arguments advanced by the appellants, first, objecting to the present case’s being placed on the same footing as that which gave rise to Advocate General Warner’s Opinion and, secondly, intended to demonstrate that the objective of the measure at issue was to safeguard the principle of fiscal neutrality, and not to solve a specific problem, are insufficient to invalidate the General Court’s reasoning and are, therefore, ineffective.",B43,"Secondly, they argue that the General Court’s reasoning leads to the selectivity of a measure being assessed differently, depending on whether the national legislature decided to create a separate tax or to modify a general tax, and, therefore, depending on the regulatory technique used.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B44,"In the present case, the Court of Justice notes that the reasoning set out by the General Court in paragraphs 95 to 141 of the judgment under appeal was intended to respond to the argument that, because of the obstacles to cross-border combinations, the Commission ought to have identified the measure at issue as the reference system.",B48,"Thus, the arguments advanced by the appellants in order to challenge the definition of the objective of the reference system will be assessed at a later stage, in the context of the examination of the second part of WDFG’s single ground of appeal and the third part of the Kingdom of Spain’s single ground of appeal, alleging an error in the determination of the objective in the light of which the examination of comparability had to be carried out.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B45,"Although the appellants do not criticise the methodology applicable to the determination of the reference system in the context of the first stage of the examination of selectivity set out in paragraphs 95 to 108 of the judgment under appeal, they do, however, criticise the remainder of the examination carried out by the General Court, as set out in paragraphs 109 to 141 of that judgment.",B48,"Thus, the arguments advanced by the appellants in order to challenge the definition of the objective of the reference system will be assessed at a later stage, in the context of the examination of the second part of WDFG’s single ground of appeal and the third part of the Kingdom of Spain’s single ground of appeal, alleging an error in the determination of the objective in the light of which the examination of comparability had to be carried out.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B46,"As regards, in the first place, the reasoning set out in paragraphs 109 to 125 of the judgment under appeal, that reasoning is concerned with the issue whether, in the light of the objective of the normal regime identified by the Commission, undertakings acquiring shareholdings in resident companies and those acquiring shareholdings in non-resident companies are in a comparable legal and factual situation.",B48,"Thus, the arguments advanced by the appellants in order to challenge the definition of the objective of the reference system will be assessed at a later stage, in the context of the examination of the second part of WDFG’s single ground of appeal and the third part of the Kingdom of Spain’s single ground of appeal, alleging an error in the determination of the objective in the light of which the examination of comparability had to be carried out.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B47,"However, that examination of comparability is not directly connected to the delimitation of the reference framework which must be carried out under the first stage of the examination of selectivity, notwithstanding the fact that, in paragraph 125 of the judgment under appeal, the General Court found ‘the existence of links between those two steps, or even in some cases, such as the present, a common line of reasoning’.",B48,"Thus, the arguments advanced by the appellants in order to challenge the definition of the objective of the reference system will be assessed at a later stage, in the context of the examination of the second part of WDFG’s single ground of appeal and the third part of the Kingdom of Spain’s single ground of appeal, alleging an error in the determination of the objective in the light of which the examination of comparability had to be carried out.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B51,It is indeed apparent from the judgment under appeal that the General Court relied on the purpose and effects of that measure and not on merely formal considerations.,B50,"In that regard, first, the appellants are wrong to argue that the General Court relied primarily on the regulatory technique chosen by the Spanish legislature, in order to conclude that the measure at issue was selective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B52,"In particular, the General Court pointed out, in paragraph 135 of that judgment, that the measure at issue constituted an exception to the general rule that only business combinations may lead to the amortisation of goodwill.",B50,"In that regard, first, the appellants are wrong to argue that the General Court relied primarily on the regulatory technique chosen by the Spanish legislature, in order to conclude that the measure at issue was selective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B53,"Admittedly, as the appellants have rightly argued, it is apparent from the case-law that the use of a particular regulatory technique cannot enable national tax rules to evade, from the outset, scrutiny under State aid rules as provided for under the FEU Treaty, nor is such use sufficient to define the relevant reference framework for the purposes of assessing the condition relating to selectivity, since that would cause the form of State intervention to prevail decisively over its effects.",B54,"Consequently, the regulatory technique used cannot be decisive for the purposes of determining the reference framework (see, to that effect, judgment in WDFG, paragraph 76, and judgment of 28 June 2018, Andres (insolvency of Heitkamp BauHolding) v Commission, C‑203/16 P, EU:C:2018:505, paragraph 92).",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B54,"Consequently, the regulatory technique used cannot be decisive for the purposes of determining the reference framework (see, to that effect, judgment in WDFG, paragraph 76, and judgment of 28 June 2018, Andres (insolvency of Heitkamp BauHolding) v Commission, C‑203/16 P, EU:C:2018:505, paragraph 92).",B55,"However, it follows from that case-law that while for the purposes of establishing the selectivity of a tax measure the regulatory technique used is not decisive, with the result that it is not always necessary for it to derogate from a common tax system, the fact that it is a derogation as a result of the use of that regulatory technique is relevant for those purposes where it follows that two categories of operators are distinguished and a priori treated differently, namely those covered by the derogation and those which are covered by the ordinary taxation regime, even though those two categories are in a comparable situation with regard to the objective pursued by that system (judgment of 28 June 2018, Andres (insolvency of Heitkamp BauHolding) v Commission, C‑203/16 P, EU:C:2018:505, paragraph 93 and the case-law cited).",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B49,"In the second place, as regards paragraphs 126 to 141 of the judgment under appeal, in those paragraphs the General Court examined whether the measure at issue could in itself, in the light of its own specific characteristics and therefore regardless of any comparative analysis, constitute an autonomous reference framework.",B56,"It follows that the General Court cannot be criticised for having held, among other considerations, that the measure at issue constituted a derogation in order to examine whether it was selective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B50,"In that regard, first, the appellants are wrong to argue that the General Court relied primarily on the regulatory technique chosen by the Spanish legislature, in order to conclude that the measure at issue was selective.",B56,"It follows that the General Court cannot be criticised for having held, among other considerations, that the measure at issue constituted a derogation in order to examine whether it was selective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B55,"However, it follows from that case-law that while for the purposes of establishing the selectivity of a tax measure the regulatory technique used is not decisive, with the result that it is not always necessary for it to derogate from a common tax system, the fact that it is a derogation as a result of the use of that regulatory technique is relevant for those purposes where it follows that two categories of operators are distinguished and a priori treated differently, namely those covered by the derogation and those which are covered by the ordinary taxation regime, even though those two categories are in a comparable situation with regard to the objective pursued by that system (judgment of 28 June 2018, Andres (insolvency of Heitkamp BauHolding) v Commission, C‑203/16 P, EU:C:2018:505, paragraph 93 and the case-law cited).",B56,"It follows that the General Court cannot be criticised for having held, among other considerations, that the measure at issue constituted a derogation in order to examine whether it was selective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B57,"Secondly, as regards the appellants’ criticism of the reference to the Opinion of Advocate General Warner in Italy v Commission (173/73, ‘Advocate General Warner’s Opinion’, EU:C:1974:52, p. 728), the General Court rightly pointed out, in paragraph 135 of the judgment under appeal, that, as the Commission correctly stated in recital 100 of the decision at issue, the measure at issue had not introduced a new general rule in its own right relating to the amortisation of goodwill;",B58,"Consequently, it is apparent from the judgment under appeal that, in support of its conclusion that the reference system could not be limited to the measure at issue alone, the General Court did not rely solely on the fact that that measure, like the measure at issue in the case which gave rise to Advocate General Warner’s Opinion, was intended to pursue a targeted objective and thus to solve a specific problem.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B57bis,"it had, on the contrary, introduced an ‘exception to the general rule’ that only business combinations may lead to the amortisation of goodwill, with that exception, in the Kingdom of Spain’s view, being intended to remedy the adverse effects for the acquisition of shareholdings in non-resident companies created by applying the general rule.",B58,"Consequently, it is apparent from the judgment under appeal that, in support of its conclusion that the reference system could not be limited to the measure at issue alone, the General Court did not rely solely on the fact that that measure, like the measure at issue in the case which gave rise to Advocate General Warner’s Opinion, was intended to pursue a targeted objective and thus to solve a specific problem.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B58,"Consequently, it is apparent from the judgment under appeal that, in support of its conclusion that the reference system could not be limited to the measure at issue alone, the General Court did not rely solely on the fact that that measure, like the measure at issue in the case which gave rise to Advocate General Warner’s Opinion, was intended to pursue a targeted objective and thus to solve a specific problem.",B59,"It follows that the arguments advanced by the appellants, first, objecting to the present case’s being placed on the same footing as that which gave rise to Advocate General Warner’s Opinion and, secondly, intended to demonstrate that the objective of the measure at issue was to safeguard the principle of fiscal neutrality, and not to solve a specific problem, are insufficient to invalidate the General Court’s reasoning and are, therefore, ineffective.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B48,"Thus, the arguments advanced by the appellants in order to challenge the definition of the objective of the reference system will be assessed at a later stage, in the context of the examination of the second part of WDFG’s single ground of appeal and the third part of the Kingdom of Spain’s single ground of appeal, alleging an error in the determination of the objective in the light of which the examination of comparability had to be carried out.",B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B56,"It follows that the General Court cannot be criticised for having held, among other considerations, that the measure at issue constituted a derogation in order to examine whether it was selective.",B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B59,"It follows that the arguments advanced by the appellants, first, objecting to the present case’s being placed on the same footing as that which gave rise to Advocate General Warner’s Opinion and, secondly, intended to demonstrate that the objective of the measure at issue was to safeguard the principle of fiscal neutrality, and not to solve a specific problem, are insufficient to invalidate the General Court’s reasoning and are, therefore, ineffective.",B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B60,"In any event, it must be borne in mind that the mere fact that the measure at issue is of a general nature, in that it may a priori benefit all undertakings subject to corporate tax, does not mean that it cannot be selective.",B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B61,"As the Court of Justice has already held, with respect to a national measure conferring a tax advantage of general application, like the measure at issue, the condition relating to selectivity is fulfilled where the Commission is able to demonstrate that that measure is a derogation from the ordinary or ‘normal’ tax system applicable in the Member State concerned, thereby introducing, through its actual effects, differences in the treatment of operators, although the operators who qualify for the tax advantage and those who do not are, in the light of the objective pursued by that Member State’s tax system, in a comparable factual and legal situation (judgment in WDFG, paragraph 67).",B62,"In the light of all the foregoing considerations, the second complaint in the first part of WDFG’s single ground of appeal and the second part of the Kingdom of Spain’s single ground of appeal must be rejected as ineffective and, in any event, unfounded.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B66,"The first submission, alleging that the General Court arbitrarily defined the reference system at issue, must be rejected since, as is apparent from paragraphs 75 to 78 above, the General Court set out to the requisite legal standard the reasoning which led it to refer, in the circumstances of the present case, to the rules applicable under Spanish law to the tax treatment of goodwill for the purposes of determining corporate tax and, thus, to confirm the assessment in that regard in the decision at issue.",B63,"In the third complaint in the first part of its single ground of appeal, WDFG submits, first, that the reference system used by the General Court was defined arbitrarily, since it is difficult to identify the criterion specifically used to identify the coherent framework of which the measure at issue forms part.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B65,"According to WDFG, the General Court was wrong to hold, in paragraph 135 of the judgment under appeal, that the rule was that it was impossible to amortise goodwill and that the measure at issue introduced an exception to that rule.",B64,"It submits, secondly, that the General Court erroneously and invalidly identified, in the reference system which it defined, what constitutes the rule and what constitutes the exception.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B65bis,"As in the case which gave rise to the judgment of 28 June 2018, Andres (insolvency of Heitkamp BauHolding) v Commission (C‑203/16 P, EU:C:2018:505), the General Court confused the rule with the exception.",B64,"It submits, secondly, that the General Court erroneously and invalidly identified, in the reference system which it defined, what constitutes the rule and what constitutes the exception.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B68,"The second submission, alleging that the General Court erroneously and invalidly identified the rule and the exception, must also be rejected.",B64,"It submits, secondly, that the General Court erroneously and invalidly identified, in the reference system which it defined, what constitutes the rule and what constitutes the exception.",attack,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B67,"It should be borne in mind that the premiss on which the Commission relied is based on the finding, endorsed by the General Court, that under Spanish law amortisation of goodwill is generally conditional on there being a business combination.",B66,"The first submission, alleging that the General Court arbitrarily defined the reference system at issue, must be rejected since, as is apparent from paragraphs 75 to 78 above, the General Court set out to the requisite legal standard the reasoning which led it to refer, in the circumstances of the present case, to the rules applicable under Spanish law to the tax treatment of goodwill for the purposes of determining corporate tax and, thus, to confirm the assessment in that regard in the decision at issue.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B70,"It is not, therefore, the non-amortisation of financial goodwill which constitutes the general rule from which the measure at issue derogates, but the principle that the amortisation is generally possible only in the case of a business combination;",B68,"The second submission, alleging that the General Court erroneously and invalidly identified the rule and the exception, must also be rejected.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
B70bis,"the General Court inferred that principle from the provisions on the tax treatment of goodwill for corporate tax purposes, whether those provisions relate to the amortisation of goodwill in the case of an acquisition of an undertaking or to the amortisation of financial goodwill resulting from the acquisition of shareholdings in resident companies followed by a merger.",B68,"The second submission, alleging that the General Court erroneously and invalidly identified the rule and the exception, must also be rejected.",support,prem,prem,R2021_World Duty Free v. Commission.xml,prem-prem
