text,label,events
"Under these circumstances it is not for us to simply base ourselves on the refusal at first instance or to speculate, thirteen years hence, on the truth and relevance of the assertions underlying the applicant’s asylum request.",non-argumentative,"['we to base ourselves', 'we to base refusal', 'we to speculate truth', ' underlie request']"
"True, it is common ground that in the summer of 1995 the applicant visited Ersin in Turkey and, although attracting notice by a press interview, has apparently not experienced any disagreeableness from the Turkish authorities.",non-argumentative,"['applicant visit ersin', ' attract ice', ' attract interview', 'applicant have experience disagreeableness']"
"However, that does not in itself warrant the conclusion that thirteen years earlier, in 1983, the applicant had no relevant and sufficient grounds for fleeing from persecution in Turkey and requesting asylum in Switzerland.",non-argumentative,"['that do warrant clusion', 'number do warrant clusion', ' flee persecution', ' request asylum', ' request switzerland']"
"In its Abdulaziz, Cabales and Balkandali v. the United Kingdom judgment of 28 May 1985, Series A no. 94, the Court adopted the established doctrine of the Commission that although, certainly, the right of aliens to enter or to remain in a country is not as such guaranteed by the Convention, immigration controls have to be exercised consistently with Convention obligations and that, accordingly, the exclusion of a person from a State where members of his family are living may raise an issue under Article 8 (art. 8) (see paragraphs 59 and 60 of the judgment).",non-argumentative,"['court adopt doctrine', ' to remain ntry', ' guarantee convention', 'trol have ', ' to be exercise obligation', 'member be live ', 'exclusion may raise issue', 'exclusion may raise art', ' see paragraph']"
"Since this judgment there has been a considerable evolution in the Court’s general doctrine on Article 8 (art. 8), but not on this point.",non-argumentative,[' number point']
"On the contrary, its subsequent case-law has solidly confirmed the principle that, although Contracting States have, as a matter of well-established international law, the right to control the entry, residence and expulsion of aliens, that right is subject to their obligations under the Convention, notably those under Article 8 (art. 8) (see the Berrehab v. the Netherlands judgment of 21 June 1988, Series A no. 138, pp. 15-16, paras. 28-29; the Moustaquim v. Belgium judgment of 18 February 1991, Series A no. 193, p. 19, para. 43; the Cruz Varas and Others judgment cited above, p. 28, para. 70; the Vilvarajah and Others v. the United Kingdom judgment of 30 October 1991, Series A no. 215, p. 34, para. 102; the Beldjoudi v. France judgment of 26 March 1992, Series A no. 234-A, p. 27, para. 74; and the Nasri v. France judgment of 13 July 1995, Series A no. 320-B, p. 25, para. 41).",non-argumentative,"['law have firm principle', 'states have right', 'states have matter', ' to trol entry', ' see judgment']"
To the evolution in the Court’s general doctrine on Article 8 (art. 8) I will return in paragraph 7 below.,non-argumentative,['i will return paragraph']
In this context it is immaterial whether the applicant left his wife and Ersin under fear from political prosecution or purely for economic reasons.,non-argumentative,"['applicant leave wife', 'applicant leave fear']"
"Before it is possible to assess whether the refusal was justified, it is - alas - necessary to give some consideration to the question whether or not Switzerland’s obligation under Article 8 (art. 8) is a positive or a negative one.",non-argumentative,"['refusal be justify ', ' to give sideration']"
The Court’s case-law distinguishes between positive and negative obligations.,non-argumentative,['law distinguish obligation']
"Negative obligations require member States to refrain from action, positive to take action.",non-argumentative,"['obligation require states', ' to refrain action', ' to take action']"
"The Court has repeatedly stressed that the boundaries between the two types ""do not lend themselves to precise definition"" (see, for instance, the Keegan v. Ireland judgment of 26 May 1994, Series A no. 290, p. 19, para. 49).",non-argumentative,"['court have stress ', 'boundary do lend themselves', 'boundary do lend definition', ' see judgment', ' see instance']"
"The present case well illustrates the truth of this proposition since the question whether the Swiss decision violated a positive or a negative obligation, if either, seems hardly more than one of semantics: the refusal of the Swiss authorities to let Ersin and his parents be reunited may be considered as an action from which they should have refrained, whereas it could arguably also be viewed as failing to take an action which they were required to take, namely making a reunion possible by granting the authorisation.",non-argumentative,"['case illustrate truth', 'decision violate positive', 'question seem more', 'ersin be reunite ', 'refusal may be sidere action', 'they should have refrain ', 'ld be view ', ' to take action', 'they be require ', ' grant authorisation']"
"If one takes the view that, if there is a violation at all, it must be of a positive obligation - a view that finds support in the aforementioned Abdulaziz, Cabales and Balkandali judgment (see paragraph 4 above) - then one has to put up with the rather awkward systematic inconsistency that exclusion of a person from a state where his family lives does not fall into the same category of breaches as expulsion of a person from a state where his family lives: the former decision may be in breach of a positive obligation under Article 8 (art. 8), whereas the latter may be in breach of a negative obligation.",non-argumentative,"['one take view', 'there be violation', 'that find support', 'that find judgment', ' see paragraph', 'one have ', ' to put inconsistency', 'family live ', ' fall category', 'family live ']"
These and other difficulties in distinguishing between cases where positive and cases where negative obligations are at stake would be immaterial if both kinds of obligation were treated alike.,non-argumentative,"[' distinguish case', 'kind be treat ']"
"There was a time, however, when the Court’s case-law did treat them differently.",non-argumentative,"['there be time', 'law do treat they']"
"The Abdulaziz, Cabales and Balkandali judgment is a striking instance: see paragraph 67 of that judgment.",non-argumentative,[' see paragraph']
"Under the pretext of the vagueness of the notion ""respect"" in Article 8 (art. 8) the Court held that its requirements will vary from case to case, thus creating for itself the possibility of taking into account, when establishing whether or not there is a positive obligation, whether or not there is a consensus between member States and, moreover, a wide margin of appreciation for the State concerned.",non-argumentative,"['court hold ', 'requirement will vary case', ' create possibility', ' create itself', ' take account', 'there be obligation', 'there be sensus']"
This approach has been rightly criticised both outside and inside the Court.,non-argumentative,['approach have be criticise ']
"One of the main objections was that under this doctrine, in the context of positive obligations, the margin of appreciation might already come into play at the stage of determining the existence of the obligation, whilst in the context of negative obligations it only plays a role, if at all, at the stage of determining whether a breach of the obligation is justified.",non-argumentative,"['margin might company ', ' e play', ' e stage', ' determine existence', 'it play role', 'it play stage', 'breach be justify ']"
"The Court’s doctrine on this point has, however, evolved considerably since the Abdulaziz, Cabales and Balkandali judgment.",non-argumentative,['doctrine have evolve judgment']
The aforementioned difference in treatment between positive and negative obligations has gradually dwindled away.,non-argumentative,['difference have dwindle ']
"I agree with the Commission that the requirements of ""in accordance with the law"" and ""legitimate aim"" are fulfilled.",non-argumentative,"['i agree commission', 'requirement be fulfil ']"
"The applicant’s argument that the refusal was not ""in accordance with the law"" did not convince me.",non-argumentative,[]
"On the other hand I cannot help saying that I consider the Government’s attempt to embellish the harsh, political objectives of their decision by pleading that in the first place it was designed to serve Ersin’s interests rather hypocritical.",non-argumentative,"['i can not help ', ' to embellish objective', 'it be design ', ' to serve interest']"
"The stress laid on financial considerations makes it clear that the legitimate aim pursued was, if not only then mainly, ""the interests of the economic well-being of the country"".",non-argumentative,"[' lay sideration', 'stress make ']"
It follows that in any event the decisive question is whether the refusal of authorisation to reside in Switzerland was proportionate.,non-argumentative,"['it follow ', ' to reside switzerland']"
"Was it ""necessary in a democratic society"" to refuse the applicant’s seven-year-old son Ersin authorisation to come and live in Switzerland with his parents? In other words, did that decision of the Swiss authorities strike a fair balance between the competing interests of the applicant, his wife and their son on the one hand and those of the community as a whole on the other?",non-argumentative,"[' to refuse authorisation', ' live switzerland', ' live parent', 'decision do strike balance']"
In explaining the interests of the community the Government have stressed that Switzerland has a very high percentage of foreigners living within its borders.,non-argumentative,"[' explain interest', 'government have stress ', 'switzerland have percentage', ' live border']"
"Hence, as counsel for the Government put it at our hearing, ""in Switzerland immigration is a particularly sensitive subject"".",non-argumentative,"['nsel put it', 'nsel put hearing']"
"Against this background the Government are, understandably, afraid of creating a precedent and therefore emphasise - rightly - that what is at stake is their right to control the entry of non-nationals into their territory and that, accordingly, we should leave them a wide margin of appreciation.",non-argumentative,"[' create precedent', 'government emphasise ', ' to trol entry', 'we should leave margin']"
"In this context they stress that they have only granted the applicant and his wife a temporary residence permit on humanitarian grounds, that as a consequence of that generosity they have already to bear the costs of subsistence of the applicant, his wife and their daughter Nursal and that it is therefore asking too much to expect them to do the same for Ersin.",non-argumentative,"['they stress ', 'they have grant permit', 'they have grant ground', 'they have ', ' to bear t', 'it be ask much', 'they to do same', 'they to do ersin']"
So much for the one scale of the balance.,non-argumentative,[]
What lies in the other?,non-argumentative,['what lie other']
"First and foremost, of course, a fundamental element of an elementary human right, the right to care for your own children.",non-argumentative,[' to care child']
"It was only natural that the applicant and his wife, as soon as their residence situation was regularised, wanted their seven-year-old son to live with them.",non-argumentative,"['situation be regularise ', 'applicant want ', 'son to live they']"
"There is a dispute as to Ersin’s living conditions, but I need not go deeply into that.",non-argumentative,"['there be dispute', 'i need ', 'number go that']"
"It suffices to note that the Government have not convincingly established that those conditions were satisfactory, let alone that, at the decisive moment, it was more in the interest of Ersin to remain in Turkey than to be reunited with his father and mother.",non-argumentative,"['it suffice number', 'government have establish ', ' to remain turkey', ' to be reunite father']"
The Government do not argue that these are not weighty interests.,non-argumentative,['government do argue ']
"But they seek to diminish their relevance by contending that the applicant - on whom, they add, is the burden - has not shown that there are obstacles to re-establishing the family - father, mother and Ersin - in Turkey.",non-argumentative,"['they seek ', ' to diminish relevance', ' to diminish company', 'they add ', 'applicant have show ', 'there be obstacle', 'there be turkey', ' establish family']"
"It is clear that the Government are thus relying on paragraph 68 of the Abdulaziz, Cabales and Balkandali judgment.",non-argumentative,['government be rely paragraph']
"However, they choose to ignore the fact that the Court, in the first sentence of that paragraph, explicitly distinguishes ""the present proceedings"" - i.e. the cases of the three wives that were before the Court - from the case of ""immigrants who already had a family which they left behind in another country until they had achieved settled status in the United Kingdom"" (= the country of settlement).",non-argumentative,"['they choose ', ' to ignore fact', 'court distinguish proceeding', 'who have family', 'they leave ntry', 'they have achieve status', 'they have achieve kingdom']"
"That is an important proviso, for it strongly suggests that in a case of ""immigrants who already had a family which they left behind"" - such as the present applicant - different norms should be applied.",non-argumentative,"['it suggest ', 'who have family', 'they leave ', 'm should be apply ']"
Which norms?,non-argumentative,['number m ']
"The Court does not answer that question, but it is natural to infer that it intended to make it clear that in respect of such cases it might possibly hold that, in the context of the issue of family reunion, the State of settlement should respect the choice of the immigrants who have achieved settled status there and, accordingly, must accept members of their family which they had left behind for settlement.",non-argumentative,"['court do answer question', 'it intend ', 'it might hold ', 'state should respect choice', 'who have achieve status', 'state must accept member', 'they have leave settlement']"
"In other words, contrary to the Government’s suggestion, the Abdulaziz, Cabales and Balkandali judgment is no authority for their allegation that Switzerland may refuse Ersin entry - although he is a member of the family which the applicant and his wife left behind - on the mere ground that if the applicant and his wife want family reunion they should go back to Turkey, there being a violation of Switzerland’s obligations under Article 8 (art. 8) only if the applicant proves that there are obstacles to doing so or other special reasons why that could not be expected of him.",non-argumentative,"['switzerland may refuse entry', 'switzerland may refuse ground', 'applicant leave ', 'applicant want reunion', 'they should go ', 'applicant prove ', 'there be obstacle', 'number be expect he']"
"On the contrary, the Abdulaziz, Cabales and Balkandali judgment supports the proposition that in cases where a father and mother have achieved settled status in a country and want to be reunited with their child which for the time being they have left behind in their country of origin, it is per se unreasonable, if not inhumane to give them the choice between giving up the position which they have acquired in the country of settlement or to renounce the mutual enjoyment by parent and child of each other’s company which constitutes a fundamental element of family life.",non-argumentative,"['judgment support proposition', 'father have achieve status', 'father have achieve ntry', 'father want ', ' to be reunite child', 'they have leave ntry', ' to give choice', ' give position', ' give settlement', 'they have acquire ntry', ' to renounce enjoyment', ' stitute element']"
"It remains, of course, to be considered whether the latter principle applies in the present case, where the applicant has not ""achieved settled status"" in Switzerland, in so far as he and his wife have not been granted a ""settlement permit"", but have to base their right of residence on a permit which has, in principle, a temporary character and, consequently, a lower legal status than a settlement permit.",non-argumentative,"['it remain rse', 'principle apply case', 'applicant have achieve status', 'applicant have achieve switzerland', 'he have be grant permit', 'he have ', ' to base right', ' to base permit', 'which have character', 'which have principle']"
"It cannot be denied that, from a point of view of State interest - that is from a point of view of immigration and residence - there is a good case for answering this question in the negative.",non-argumentative,"['it can be not deny ', 'there be case', ' answer question', ' answer negative']"
"However, the European Court of Human Rights has to ensure, in particular, that State interests do not crush those of an individual, especially in situations where political pressure - such as the growing dislike of immigrants in most member States - may inspire State authorities to harsh decisions.",non-argumentative,"['court have ', 'interest do crush those', 'interest do crush situation', 'pressure may inspire authority', 'pressure may inspire decision']"
"As we stressed in paragraph 29 of our aforementioned Berrehab judgment (see paragraph 4 above), the Court must examine cases like this not only from the point of view of immigration and residence, but also with regard to the mutual interests of the applicant, his wife and Ersin.",non-argumentative,"['we stress paragraph', ' see paragraph', 'court must examine case', 'court must examine point']"
"Whether he came as a refugee (as we must presume (see paragraph 3 above)) or as a job seeker (as the Government allege), at the material time the applicant had been living in Switzerland for seven years and his wife for four years.",non-argumentative,"['he come refugee', 'we must presume ', ' see paragraph', 'government allege ', 'applicant have be live switzerland', 'applicant have be live year']"
"During these years he had been legally employed, apparently by the same employer, until an unspecified date in 1990 when he fell ill (see paragraph 7 of the Court’s judgment).",non-argumentative,"['he have be employ employer', 'he have be employ date', 'he fall ill', ' see paragraph']"
"The Swiss authorities have taken this time element into consideration, since their decision to grant a residence permit was partly based on the time the applicant had been living in Switzerland (see paragraph 11 of the Court’s judgment).",non-argumentative,"['authority have take element', 'authority have take sideration', ' to grant permit', 'decision be base time', 'applicant have be live switzerland', ' see paragraph']"
"There are some further, specific elements to be taken into account.",non-argumentative,"['there be element', ' to be take account']"
She might even need to go into hospital again.,non-argumentative,"['she might need ', ' to go hospital']"
"That prospect makes it impossible to consider that firm arrangements have been made for the child’s care as the Order requires.""",non-argumentative,"['prospect make ', 'arrangement have be make care', 'order require ']"
The only effect of a finding that a case is an extremely serious one within the meaning of Article 13 (f) of the Federal Council’s Order Limiting the Number of Aliens of 6 October 1986 (hereinafter the OLNA - SR 823.21) is to exclude the alien concerned from the quotas laid down in that Order; it does not imply the existence of a right to a residence permit.,non-argumentative,"[' limit number', ' to exclude company', ' to exclude quota', ' lay order', 'it do imply existence']"
The Aliens Police prefer to remain free to decide when such a permit should be issued (see ATF 119 Ib 35 at 1a).,non-argumentative,"['police prefer ', 'permit should be issue ', ' see atf']"
Before the Basle Rural cantonal government,non-argumentative,[]
